user_id,signup_dt,channel,plan,company_size,connected_source,reached_first_dashboard,invited_teammate,retained_w4,active_weeks
4830,2025-02-01T13:06:00,content,free,51-200,1,1,0,0,3
4831,2025-01-29T17:28:00,organic_search,free,1-10,0,0,0,0,0
4832,2025-01-07T20:56:00,content,free,1-10,1,1,0,0,2
4833,2025-02-05T17:29:00,paid_ads,free,11-50,0,0,0,0,0
4834,2025-01-18T18:15:00,referral,business,11-50,0,0,0,0,0
4835,2025-01-06T22:39:00,paid_ads,team,11-50,0,0,0,0,0
4836,2025-03-04T21:16:00,content,team,1000+,0,0,0,0,0
4837,2025-03-20T14:43:00,content,free,1-10,0,0,0,0,0
4838,2025-03-06T16:08:00,organic_search,free,201-1000,0,0,0,0,0
4839,2025-02-28T14:56:00,paid_ads,team,1-10,0,0,0,0,0
4840,2025-01-31T21:24:00,content,free,11-50,0,0,0,0,0
4841,2025-02-03T10:01:00,organic_search,business,11-50,0,0,0,0,0
4842,2025-01-11T15:38:00,paid_ads,free,1-10,0,0,0,0,0
4843,2025-02-10T21:49:00,organic_search,free,51-200,0,0,0,0,0
4844,2025-03-17T07:50:00,organic_search,free,51-200,0,0,0,0,0
4845,2025-02-05T07:50:00,referral,free,11-50,0,0,0,0,0
4846,2025-01-20T13:47:00,content,free,1-10,0,0,0,0,0
4847,2025-02-12T19:23:00,organic_search,free,1000+,0,0,0,0,0
4848,2025-03-28T10:26:00,outbound,free,1-10,0,0,0,1,1
4849,2025-03-27T06:55:00,referral,business,1-10,0,0,0,0,0
4850,2025-03-15T08:04:00,organic_search,free,1-10,0,0,0,0,0
4851,2025-03-27T17:52:00,paid_ads,free,1-10,0,0,0,0,1
4852,2025-03-18T22:36:00,referral,free,11-50,0,0,0,0,0
4853,2025-01-11T08:35:00,paid_ads,free,201-1000,0,0,0,0,0
4854,2025-02-27T14:25:00,paid_ads,free,1-10,0,0,0,0,0
4855,2025-02-27T19:59:00,paid_ads,free,51-200,0,0,0,0,0
4856,2025-03-07T21:42:00,referral,free,51-200,1,1,1,0,2
4857,2025-02-22T18:42:00,content,free,51-200,1,1,1,1,3
4858,2025-01-19T06:47:00,paid_ads,free,1-10,0,0,0,0,0
4859,2025-03-18T17:01:00,paid_ads,free,11-50,1,1,1,0,2
4860,2025-01-22T13:44:00,organic_search,free,51-200,0,0,0,0,0
4861,2025-01-24T21:27:00,referral,team,201-1000,1,1,0,0,2
4862,2025-03-03T13:39:00,paid_ads,free,1-10,1,1,1,1,4
4863,2025-02-02T07:22:00,organic_search,free,201-1000,0,0,0,0,1
4864,2025-02-18T07:19:00,paid_ads,free,11-50,0,0,0,0,0
4865,2025-03-12T08:16:00,organic_search,free,51-200,0,0,0,0,0
4866,2025-02-03T20:19:00,paid_ads,team,51-200,0,0,0,0,0
4867,2025-02-11T14:18:00,organic_search,free,201-1000,0,0,0,0,0
4868,2025-03-28T11:58:00,content,team,51-200,0,0,0,0,0
4869,2025-01-29T17:05:00,paid_ads,free,51-200,0,0,0,0,1
4870,2025-02-22T19:19:00,referral,business,201-1000,0,0,0,0,0
4871,2025-01-13T12:05:00,paid_ads,business,201-1000,0,0,0,0,0
4872,2025-03-28T12:00:00,organic_search,free,11-50,0,0,0,0,0
4873,2025-02-23T16:34:00,organic_search,team,1-10,0,0,0,0,0
4874,2025-03-09T17:40:00,outbound,free,1-10,1,1,1,1,3
4875,2025-02-11T16:56:00,referral,free,11-50,1,1,1,1,2
4876,2025-03-08T15:45:00,content,team,51-200,0,0,0,0,0
4877,2025-01-22T18:21:00,organic_search,free,11-50,1,1,1,0,1
4878,2025-01-15T18:29:00,content,free,11-50,0,0,0,0,0
4879,2025-01-27T09:37:00,organic_search,free,11-50,0,0,0,0,0
4880,2025-01-12T07:46:00,outbound,free,1-10,1,1,1,1,3
4881,2025-02-03T18:12:00,paid_ads,free,51-200,0,0,0,0,0
4882,2025-01-23T15:58:00,outbound,free,51-200,1,1,1,0,0
4883,2025-03-15T20:47:00,content,team,1000+,0,0,0,0,0
4884,2025-03-17T09:11:00,content,free,1-10,0,0,0,0,0
4885,2025-01-25T15:05:00,paid_ads,business,1-10,0,0,0,0,0
4886,2025-01-26T13:05:00,paid_ads,free,51-200,1,1,0,1,1
4887,2025-01-07T08:20:00,paid_ads,free,1-10,0,0,0,0,0
4888,2025-02-07T06:28:00,content,free,1-10,1,1,1,0,2
4889,2025-01-07T19:23:00,content,free,1-10,0,0,0,0,0
4890,2025-02-10T20:26:00,content,team,51-200,0,0,0,0,0
4891,2025-02-09T16:56:00,organic_search,free,51-200,0,0,0,0,0
4892,2025-01-24T09:09:00,content,free,11-50,1,1,0,0,1
4893,2025-02-04T16:09:00,outbound,free,1-10,0,0,0,0,0
4894,2025-03-21T09:01:00,organic_search,free,1-10,0,0,0,0,0
4895,2025-02-18T18:44:00,referral,free,1-10,0,0,0,0,0
4896,2025-03-31T22:40:00,content,free,51-200,0,0,0,0,1
4897,2025-01-16T18:34:00,organic_search,free,51-200,0,0,0,0,0
4898,2025-01-20T08:40:00,outbound,team,11-50,0,0,0,0,0
4899,2025-01-22T18:53:00,referral,free,51-200,0,0,0,0,0
4900,2025-01-04T22:12:00,outbound,free,11-50,0,0,0,1,1
4901,2025-04-01T08:47:00,content,free,1-10,0,0,0,0,0
4902,2025-03-26T17:31:00,organic_search,free,1-10,0,0,0,0,1
4903,2025-01-07T12:10:00,referral,free,1-10,0,0,0,0,0
4904,2025-03-01T14:35:00,referral,free,11-50,0,0,0,0,0
4905,2025-01-25T20:07:00,organic_search,free,1-10,1,1,0,1,2
4906,2025-01-24T07:21:00,organic_search,free,11-50,1,1,0,1,1
4907,2025-03-24T06:45:00,outbound,business,201-1000,0,0,0,0,0
4908,2025-02-21T06:51:00,outbound,free,1-10,1,1,1,0,1
4909,2025-01-24T14:00:00,organic_search,free,11-50,1,1,0,0,2
4910,2025-03-03T14:28:00,paid_ads,business,11-50,0,0,0,0,0
4911,2025-02-13T07:45:00,outbound,free,1-10,0,0,0,0,0
4912,2025-03-06T22:21:00,organic_search,free,1000+,0,0,0,0,1
4913,2025-01-05T09:57:00,organic_search,free,11-50,0,0,0,0,0
4914,2025-01-18T13:32:00,paid_ads,free,11-50,0,0,0,0,0
4915,2025-02-26T18:22:00,outbound,free,1000+,0,0,0,0,0
4916,2025-03-21T13:04:00,outbound,free,51-200,0,0,0,0,0
4917,2025-03-24T10:56:00,organic_search,business,201-1000,0,0,0,0,0
4918,2025-01-12T09:51:00,organic_search,team,1-10,1,1,1,0,3
4919,2025-02-05T21:53:00,paid_ads,free,51-200,0,0,0,0,0
4920,2025-01-11T06:13:00,paid_ads,free,1-10,1,1,1,1,3
4921,2025-02-02T22:37:00,organic_search,team,51-200,1,1,1,1,2
4922,2025-03-13T11:45:00,content,free,1-10,0,0,0,0,0
4923,2025-01-16T14:29:00,referral,team,51-200,0,0,0,0,0
4924,2025-01-30T15:28:00,outbound,free,1-10,0,0,0,0,0
4925,2025-01-12T19:30:00,paid_ads,free,1-10,0,0,0,0,0
4926,2025-01-29T10:42:00,referral,team,11-50,1,1,1,1,3
4927,2025-02-02T22:48:00,content,free,51-200,0,0,0,0,1
4928,2025-02-22T16:24:00,paid_ads,free,1-10,0,0,0,0,0
4929,2025-02-17T11:55:00,content,team,11-50,1,1,1,0,2
4930,2025-03-10T06:48:00,organic_search,team,11-50,0,0,0,0,0
4931,2025-02-17T12:02:00,organic_search,free,11-50,0,0,0,0,0
4932,2025-03-10T15:43:00,paid_ads,business,11-50,0,0,0,0,0
4933,2025-03-23T21:32:00,outbound,free,201-1000,0,0,0,0,0
4934,2025-03-12T13:30:00,organic_search,business,51-200,1,0,0,0,1
4935,2025-03-15T21:21:00,referral,free,1-10,1,1,0,0,1
4936,2025-01-11T21:20:00,referral,team,51-200,0,0,0,0,0
4937,2025-03-18T11:59:00,content,free,11-50,0,0,0,0,1
4938,2025-04-01T20:17:00,organic_search,free,51-200,0,0,0,0,0
4939,2025-02-07T22:24:00,content,free,1000+,0,0,0,0,1
4940,2025-02-26T16:48:00,organic_search,free,51-200,1,1,1,0,1
4941,2025-03-20T21:27:00,organic_search,free,1-10,0,0,0,0,0
4942,2025-02-15T16:04:00,referral,team,51-200,0,0,0,0,0
4943,2025-01-15T18:28:00,paid_ads,free,11-50,0,0,0,0,0
4944,2025-01-02T07:36:00,outbound,business,11-50,0,0,0,0,0
4945,2025-01-24T07:53:00,paid_ads,free,51-200,0,0,0,0,0
4946,2025-01-11T16:36:00,content,free,51-200,0,0,0,0,1
4947,2025-02-05T10:08:00,organic_search,free,51-200,0,0,0,0,0
4948,2025-01-28T15:49:00,content,free,1-10,0,0,0,0,0
4949,2025-03-12T07:36:00,paid_ads,free,51-200,1,1,0,0,1
4950,2025-03-30T07:05:00,paid_ads,team,201-1000,1,1,0,0,2
4951,2025-02-05T06:50:00,outbound,free,201-1000,0,0,0,0,0
4952,2025-01-10T16:55:00,referral,free,51-200,0,0,0,0,0
4953,2025-03-09T18:25:00,paid_ads,business,11-50,0,0,0,0,0
4954,2025-02-11T14:17:00,outbound,free,1-10,0,0,0,0,0
4955,2025-01-20T18:02:00,organic_search,free,11-50,0,0,0,0,1
4956,2025-02-21T10:31:00,content,free,11-50,1,1,1,1,3
4957,2025-02-20T15:39:00,content,free,1-10,1,1,0,1,3
4958,2025-04-01T22:52:00,referral,business,11-50,1,1,1,0,3
4959,2025-03-29T10:51:00,content,free,51-200,0,0,0,0,0
4960,2025-01-11T17:20:00,organic_search,team,201-1000,1,1,0,0,2
4961,2025-03-26T12:35:00,referral,free,1-10,1,1,0,0,1
4962,2025-02-13T16:35:00,paid_ads,free,201-1000,0,0,0,0,0
4963,2025-02-23T14:13:00,paid_ads,business,11-50,0,0,0,0,0
4964,2025-03-07T14:18:00,paid_ads,team,1-10,0,0,0,0,0
4965,2025-01-03T21:53:00,referral,free,51-200,0,0,0,0,1
4966,2025-03-31T09:38:00,content,free,11-50,0,0,0,0,0
4967,2025-01-09T10:36:00,paid_ads,free,1-10,0,0,0,0,0
4968,2025-02-09T11:21:00,organic_search,free,1-10,0,0,0,0,0
4969,2025-03-21T11:33:00,outbound,team,51-200,1,1,1,1,3
4970,2025-03-24T16:42:00,paid_ads,free,1-10,1,0,0,0,1
4971,2025-02-14T18:49:00,paid_ads,free,201-1000,0,0,0,0,0
4972,2025-02-16T16:19:00,paid_ads,team,1-10,0,0,0,0,0
4973,2025-01-27T15:14:00,content,business,11-50,0,0,0,0,0
4974,2025-03-05T09:21:00,paid_ads,team,51-200,0,0,0,0,0
4975,2025-01-19T06:53:00,organic_search,free,51-200,0,0,0,0,0
4976,2025-01-07T21:25:00,content,business,51-200,0,0,0,0,0
4977,2025-01-15T17:13:00,organic_search,free,11-50,0,0,0,0,0
4978,2025-01-07T07:07:00,organic_search,free,1-10,0,0,0,0,1
4979,2025-02-28T13:49:00,organic_search,free,1000+,0,0,0,0,0
4980,2025-01-10T14:44:00,organic_search,free,1-10,0,0,0,0,0
4981,2025-02-16T20:32:00,paid_ads,free,1-10,0,0,0,0,0
4982,2025-02-04T21:19:00,organic_search,free,11-50,0,0,0,0,0
4983,2025-02-17T20:13:00,content,free,1-10,0,0,0,0,0
4984,2025-01-19T17:23:00,organic_search,free,1-10,0,0,0,0,2
4985,2025-03-16T17:31:00,content,team,1-10,0,0,0,0,0
4986,2025-03-06T09:41:00,paid_ads,free,1-10,0,0,0,0,0
4987,2025-03-09T14:40:00,content,free,51-200,0,0,0,0,1
4988,2025-01-31T12:47:00,paid_ads,team,51-200,0,0,0,0,0
4989,2025-02-26T06:19:00,referral,free,1-10,1,1,1,1,3
4990,2025-03-17T20:40:00,paid_ads,team,1-10,0,0,0,0,0
4991,2025-03-27T21:46:00,outbound,team,51-200,0,0,0,0,0
4992,2025-02-07T09:35:00,organic_search,free,1-10,0,0,0,0,0
4993,2025-01-06T22:45:00,paid_ads,free,201-1000,0,0,0,1,1
4994,2025-02-21T07:07:00,paid_ads,free,1-10,0,0,0,0,0
4995,2025-01-13T06:04:00,content,free,11-50,1,1,0,0,1
4996,2025-01-06T09:28:00,organic_search,team,201-1000,0,0,0,0,0
4997,2025-03-24T14:36:00,paid_ads,free,11-50,0,0,0,0,0
4998,2025-01-23T22:20:00,content,free,1-10,1,1,0,0,2
4999,2025-01-20T09:47:00,outbound,team,11-50,0,0,0,0,0
5000,2025-03-27T19:28:00,content,free,1-10,1,1,1,1,4
5001,2025-02-24T21:15:00,outbound,free,51-200,0,0,0,0,0
5002,2025-03-09T19:02:00,paid_ads,free,11-50,0,0,0,0,1
5003,2025-03-10T12:17:00,organic_search,team,1000+,0,0,0,0,0
5004,2025-02-14T09:48:00,organic_search,free,1-10,0,0,0,0,0
5005,2025-01-07T20:58:00,organic_search,team,1-10,0,0,0,0,0
5006,2025-03-20T13:27:00,referral,free,51-200,1,1,1,0,1
5007,2025-03-03T19:28:00,organic_search,team,201-1000,0,0,0,0,0
5008,2025-02-04T22:01:00,outbound,free,51-200,0,0,0,0,0
5009,2025-03-27T06:42:00,outbound,free,11-50,0,0,0,0,0
5010,2025-02-16T19:53:00,content,free,51-200,0,0,0,0,0
5011,2025-01-04T22:11:00,paid_ads,business,1-10,0,0,0,0,0
5012,2025-03-27T19:15:00,outbound,team,11-50,0,0,0,0,0
5013,2025-02-03T08:09:00,referral,team,201-1000,0,0,0,0,0
5014,2025-02-24T09:05:00,paid_ads,team,51-200,0,0,0,0,0
5015,2025-01-22T08:16:00,outbound,free,1-10,1,0,0,0,1
5016,2025-02-18T08:59:00,content,free,11-50,0,0,0,0,0
5017,2025-03-14T10:53:00,referral,free,11-50,1,1,1,1,3
5018,2025-02-10T20:16:00,paid_ads,free,1-10,1,1,1,1,2
5019,2025-03-31T12:11:00,outbound,free,51-200,0,0,0,0,0
5020,2025-01-10T09:33:00,organic_search,free,51-200,1,1,0,1,3
5021,2025-03-31T16:05:00,paid_ads,free,201-1000,1,1,0,1,3
5022,2025-01-03T16:09:00,organic_search,free,11-50,0,0,0,0,0
5023,2025-03-11T09:44:00,referral,free,11-50,0,0,0,0,1
5024,2025-02-24T22:19:00,outbound,team,11-50,0,0,0,0,0
5025,2025-03-05T08:16:00,content,free,1-10,0,0,0,0,0
5026,2025-01-10T14:42:00,organic_search,free,1-10,0,0,0,0,0
5027,2025-01-08T09:07:00,paid_ads,free,1-10,0,0,0,0,0
5028,2025-02-19T06:12:00,organic_search,free,11-50,0,0,0,0,0
5029,2025-02-07T20:58:00,content,free,51-200,0,0,0,0,1
5030,2025-02-23T21:27:00,organic_search,free,11-50,0,0,0,0,0
5031,2025-02-18T10:47:00,content,free,1-10,0,0,0,0,0
5032,2025-03-03T08:40:00,paid_ads,free,1000+,1,1,1,0,2
5033,2025-01-06T15:34:00,paid_ads,free,11-50,0,0,0,0,0
5034,2025-03-26T15:06:00,referral,free,51-200,1,1,0,0,2
5035,2025-01-29T11:24:00,organic_search,team,51-200,0,0,0,0,0
5036,2025-02-02T19:29:00,content,free,11-50,1,1,1,1,3
5037,2025-01-05T16:45:00,organic_search,team,51-200,0,0,0,0,1
5038,2025-01-03T18:50:00,referral,team,51-200,0,0,0,0,0
5039,2025-03-14T21:41:00,referral,free,1-10,0,0,0,0,0
5040,2025-03-26T09:45:00,paid_ads,business,11-50,0,0,0,0,0
5041,2025-03-12T08:47:00,organic_search,team,11-50,0,0,0,0,0
5042,2025-02-20T10:37:00,organic_search,free,1000+,1,0,0,1,2
5043,2025-01-23T09:21:00,paid_ads,business,1-10,0,0,0,0,0
5044,2025-02-20T10:49:00,organic_search,team,1000+,0,0,0,0,0
5045,2025-01-01T10:11:00,paid_ads,free,11-50,0,0,0,0,0
5046,2025-01-04T22:29:00,outbound,free,1-10,0,0,0,0,0
5047,2025-03-19T13:12:00,organic_search,team,11-50,0,0,0,1,1
5048,2025-03-06T15:12:00,organic_search,free,11-50,0,0,0,0,0
5049,2025-02-22T17:28:00,organic_search,free,51-200,0,0,0,0,0
5050,2025-03-03T15:21:00,content,team,11-50,1,1,1,1,3
5051,2025-03-30T17:07:00,organic_search,free,1-10,0,0,0,0,0
5052,2025-01-07T08:09:00,organic_search,team,1-10,0,0,0,0,0
5053,2025-02-12T17:32:00,organic_search,business,11-50,0,0,0,0,0
5054,2025-03-16T06:59:00,paid_ads,free,51-200,0,0,0,0,0
5055,2025-02-28T09:31:00,content,business,1-10,0,0,0,0,0
5056,2025-01-04T12:02:00,paid_ads,free,11-50,1,1,1,0,1
5057,2025-03-15T15:04:00,outbound,free,201-1000,0,0,0,0,0
5058,2025-01-01T16:05:00,referral,business,1-10,1,1,1,0,0
5059,2025-03-23T16:13:00,content,free,11-50,0,0,0,0,0
5060,2025-03-13T20:48:00,organic_search,team,11-50,0,0,0,0,0
5061,2025-02-25T07:00:00,content,free,1-10,0,0,0,0,1
5062,2025-03-25T20:43:00,paid_ads,free,201-1000,1,1,1,0,3
5063,2025-03-23T21:48:00,content,free,1-10,0,0,0,0,0
5064,2025-03-16T19:47:00,organic_search,team,51-200,0,0,0,0,0
5065,2025-03-05T14:55:00,paid_ads,free,51-200,0,0,0,0,0
5066,2025-02-05T07:37:00,paid_ads,free,201-1000,1,1,1,1,3
5067,2025-01-28T09:34:00,paid_ads,free,1-10,0,0,0,0,0
5068,2025-02-13T15:10:00,organic_search,free,11-50,0,0,0,0,0
5069,2025-03-16T17:52:00,content,free,201-1000,0,0,0,0,1
5070,2025-02-22T09:06:00,content,free,11-50,0,0,0,0,0
5071,2025-03-02T18:19:00,outbound,team,11-50,0,0,0,0,0
5072,2025-02-14T19:21:00,referral,free,11-50,1,1,1,1,1
5073,2025-01-20T11:24:00,content,free,1-10,0,0,0,0,0
5074,2025-02-04T06:48:00,paid_ads,free,1-10,0,0,0,0,0
5075,2025-03-29T18:33:00,paid_ads,team,51-200,0,0,0,0,0
5076,2025-02-25T18:46:00,organic_search,free,11-50,0,0,0,0,0
5077,2025-03-25T19:04:00,outbound,free,1-10,0,0,0,0,0
5078,2025-03-12T21:02:00,paid_ads,free,201-1000,1,0,0,0,2
5079,2025-02-28T20:38:00,content,free,1-10,0,0,0,0,0
5080,2025-03-14T19:09:00,referral,free,11-50,0,0,0,0,1
5081,2025-02-26T08:42:00,referral,team,1-10,1,1,1,1,3
5082,2025-01-31T17:07:00,paid_ads,free,11-50,0,0,0,0,1
5083,2025-03-26T07:26:00,organic_search,free,201-1000,0,0,0,0,0
5084,2025-02-06T12:10:00,outbound,free,51-200,0,0,0,0,0
5085,2025-01-07T10:13:00,content,free,201-1000,0,0,0,0,0
5086,2025-02-18T06:50:00,organic_search,free,51-200,1,1,1,1,3
5087,2025-02-18T14:45:00,organic_search,free,201-1000,0,0,0,0,0
5088,2025-02-14T10:12:00,paid_ads,free,11-50,0,0,0,0,0
5089,2025-01-18T15:05:00,paid_ads,free,1-10,0,0,0,0,0
5090,2025-01-07T07:50:00,paid_ads,free,201-1000,0,0,0,0,0
5091,2025-03-13T16:18:00,organic_search,free,51-200,0,0,0,0,1
5092,2025-01-14T09:37:00,paid_ads,free,51-200,0,0,0,0,0
5093,2025-01-02T14:10:00,paid_ads,free,1000+,0,0,0,0,0
5094,2025-03-09T06:20:00,outbound,free,11-50,1,0,0,0,0
5095,2025-02-08T10:23:00,content,free,1-10,0,0,0,0,0
5096,2025-02-24T22:40:00,referral,business,11-50,1,1,0,0,0
5097,2025-01-24T07:14:00,organic_search,team,1000+,0,0,0,0,0
5098,2025-02-01T08:58:00,organic_search,free,201-1000,0,0,0,0,0
5099,2025-02-11T18:26:00,organic_search,business,1000+,0,0,0,0,0
5100,2025-03-26T10:34:00,content,team,11-50,0,0,0,0,0
5101,2025-01-21T22:31:00,content,free,51-200,1,1,1,0,1
5102,2025-01-21T15:36:00,organic_search,free,11-50,0,0,0,0,0
5103,2025-01-15T21:58:00,referral,free,11-50,0,0,0,0,0
5104,2025-02-24T06:15:00,paid_ads,free,1-10,0,0,0,0,0
5105,2025-01-01T21:00:00,referral,free,1-10,0,0,0,0,0
5106,2025-03-09T21:19:00,organic_search,free,1-10,1,0,0,1,2
5107,2025-01-19T11:46:00,outbound,team,51-200,1,1,0,0,1
5108,2025-03-04T17:19:00,organic_search,free,1-10,0,0,0,0,0
5109,2025-03-09T21:39:00,paid_ads,free,201-1000,0,0,0,0,1
5110,2025-02-04T18:26:00,organic_search,free,11-50,0,0,0,0,0
5111,2025-01-03T09:22:00,referral,free,51-200,1,1,1,0,0
5112,2025-02-02T14:10:00,referral,team,1-10,1,1,0,0,2
5113,2025-01-08T21:34:00,content,team,1-10,0,0,0,0,0
5114,2025-01-25T12:00:00,content,free,11-50,0,0,0,0,1
5115,2025-01-19T13:44:00,outbound,free,11-50,0,0,0,0,0
5116,2025-01-02T19:03:00,content,team,201-1000,0,0,0,0,0
5117,2025-03-18T10:14:00,paid_ads,free,11-50,1,1,0,0,0
5118,2025-03-26T16:32:00,organic_search,team,11-50,1,1,1,1,3
5119,2025-01-13T17:02:00,paid_ads,team,11-50,0,0,0,0,0
5120,2025-03-03T10:01:00,paid_ads,free,11-50,0,0,0,0,0
5121,2025-01-06T09:54:00,referral,free,11-50,0,0,0,0,0
5122,2025-01-17T13:14:00,content,team,1000+,0,0,0,0,0
5123,2025-01-01T14:36:00,paid_ads,free,1-10,0,0,0,0,0
5124,2025-02-13T22:10:00,paid_ads,free,1-10,0,0,0,0,0
5125,2025-03-22T17:58:00,paid_ads,free,1-10,0,0,0,0,0
5126,2025-01-28T20:05:00,paid_ads,free,1-10,0,0,0,0,0
5127,2025-03-01T16:53:00,organic_search,business,1-10,0,0,0,0,0
5128,2025-02-09T11:19:00,content,free,11-50,1,1,0,1,1
5129,2025-02-22T11:24:00,organic_search,free,11-50,0,0,0,0,1
5130,2025-03-11T13:44:00,paid_ads,free,1-10,0,0,0,0,0
5131,2025-03-02T20:15:00,referral,team,51-200,0,0,0,0,0
5132,2025-03-01T21:10:00,content,team,1-10,1,1,1,0,1
5133,2025-02-09T12:40:00,organic_search,team,201-1000,0,0,0,0,1
5134,2025-03-01T22:31:00,referral,free,1000+,1,0,0,0,3
5135,2025-03-02T09:21:00,paid_ads,team,51-200,0,0,0,0,0
5136,2025-01-29T22:55:00,content,free,1-10,1,1,1,0,2
5137,2025-03-15T07:48:00,organic_search,team,1-10,0,0,0,0,0
5138,2025-01-03T15:08:00,paid_ads,free,11-50,1,1,0,0,2
5139,2025-01-07T06:46:00,paid_ads,free,1-10,0,0,0,0,0
5140,2025-02-23T17:30:00,referral,free,11-50,0,0,0,0,0
5141,2025-01-22T18:24:00,organic_search,free,1000+,0,0,0,0,0
5142,2025-01-17T17:16:00,content,free,201-1000,0,0,0,0,0
5143,2025-03-18T13:03:00,organic_search,free,1-10,0,0,0,0,0
5144,2025-03-22T07:58:00,outbound,free,1-10,0,0,0,0,0
5145,2025-01-14T09:48:00,paid_ads,free,51-200,0,0,0,0,0
5146,2025-01-09T14:31:00,paid_ads,business,1-10,1,1,0,0,1
5147,2025-01-02T06:40:00,referral,free,1-10,0,0,0,0,0
5148,2025-01-29T12:21:00,outbound,free,1000+,0,0,0,0,0
5149,2025-02-09T11:10:00,organic_search,free,51-200,0,0,0,0,0
5150,2025-03-24T16:39:00,content,free,11-50,0,0,0,0,1
5151,2025-03-03T08:22:00,referral,free,11-50,1,1,1,0,3
5152,2025-01-22T19:49:00,content,team,51-200,0,0,0,0,0
5153,2025-01-31T18:20:00,paid_ads,free,51-200,0,0,0,0,0
5154,2025-03-14T06:36:00,organic_search,free,1000+,0,0,0,0,0
5155,2025-02-08T20:26:00,organic_search,free,201-1000,1,1,0,0,1
5156,2025-01-19T20:32:00,paid_ads,free,201-1000,0,0,0,0,0
5157,2025-02-10T14:42:00,content,business,51-200,0,0,0,0,0
5158,2025-03-24T13:07:00,organic_search,free,11-50,0,0,0,0,0
5159,2025-04-01T07:47:00,organic_search,free,1000+,0,0,0,0,0
5160,2025-02-04T13:39:00,content,free,1000+,1,0,0,1,1
5161,2025-02-21T06:17:00,referral,free,1-10,1,1,1,0,2
5162,2025-03-17T11:50:00,content,business,1-10,1,1,0,1,3
5163,2025-03-13T13:21:00,paid_ads,free,1-10,0,0,0,0,0
5164,2025-03-07T09:57:00,content,free,1-10,0,0,0,0,0
5165,2025-02-05T16:15:00,paid_ads,free,201-1000,0,0,0,0,0
5166,2025-01-24T13:27:00,organic_search,free,201-1000,1,1,1,0,2
5167,2025-03-02T14:01:00,organic_search,free,11-50,0,0,0,0,0
5168,2025-02-28T11:03:00,organic_search,free,1-10,0,0,0,0,0
5169,2025-01-10T18:03:00,paid_ads,free,51-200,0,0,0,0,1
5170,2025-01-04T21:45:00,paid_ads,free,201-1000,0,0,0,0,0
5171,2025-03-05T07:51:00,paid_ads,free,1000+,0,0,0,0,0
5172,2025-03-31T07:17:00,referral,free,201-1000,0,0,0,0,0
5173,2025-03-28T15:21:00,content,free,1-10,0,0,0,0,0
5174,2025-01-21T17:52:00,referral,free,1-10,0,0,0,0,1
5175,2025-03-07T07:31:00,paid_ads,team,1-10,0,0,0,0,0
5176,2025-02-01T17:57:00,organic_search,free,51-200,0,0,0,0,0
5177,2025-03-30T15:39:00,organic_search,business,201-1000,1,1,0,0,1
5178,2025-03-20T21:07:00,outbound,free,11-50,0,0,0,0,0
5179,2025-02-15T21:07:00,content,team,11-50,0,0,0,0,0
5180,2025-01-23T22:40:00,content,free,1000+,0,0,0,0,0
5181,2025-01-03T19:07:00,paid_ads,team,1-10,0,0,0,0,0
5182,2025-03-27T17:57:00,content,business,11-50,0,0,0,0,0
5183,2025-01-02T06:29:00,paid_ads,free,1-10,0,0,0,0,0
5184,2025-01-20T07:20:00,organic_search,free,51-200,1,1,0,0,1
5185,2025-02-15T19:38:00,paid_ads,free,201-1000,0,0,0,0,0
5186,2025-03-29T12:44:00,paid_ads,business,1-10,0,0,0,0,0
5187,2025-01-06T07:06:00,outbound,free,201-1000,0,0,0,0,1
5188,2025-02-23T09:54:00,content,free,1-10,0,0,0,0,0
5189,2025-03-07T22:32:00,organic_search,free,11-50,1,1,1,0,2
5190,2025-02-05T18:42:00,organic_search,free,201-1000,0,0,0,0,0
5191,2025-01-15T19:32:00,referral,free,11-50,1,1,0,0,1
5192,2025-03-09T17:59:00,paid_ads,free,11-50,0,0,0,0,0
5193,2025-03-22T07:42:00,outbound,free,1-10,0,0,0,0,1
5194,2025-03-13T11:24:00,paid_ads,free,11-50,0,0,0,0,0
5195,2025-01-20T21:10:00,organic_search,team,51-200,0,0,0,0,0
5196,2025-01-15T15:28:00,outbound,free,1-10,0,0,0,0,0
5197,2025-02-23T15:01:00,organic_search,free,1-10,0,0,0,0,0
5198,2025-01-04T13:03:00,content,team,11-50,0,0,0,0,0
5199,2025-03-08T17:06:00,outbound,free,1-10,0,0,0,0,0
5200,2025-03-12T12:26:00,organic_search,free,1-10,0,0,0,0,0
5201,2025-02-03T07:27:00,paid_ads,free,11-50,0,0,0,0,0
5202,2025-02-17T08:55:00,paid_ads,free,51-200,0,0,0,0,0
5203,2025-01-11T19:19:00,content,free,1-10,0,0,0,0,0
5204,2025-02-16T18:13:00,referral,business,1-10,1,1,0,0,2
5205,2025-03-06T07:58:00,content,free,11-50,0,0,0,0,1
5206,2025-01-19T06:46:00,referral,free,1-10,1,1,1,0,2
5207,2025-02-14T19:21:00,content,team,1-10,1,1,1,0,3
5208,2025-04-01T21:30:00,content,team,1-10,0,0,0,0,0
5209,2025-02-18T21:44:00,organic_search,free,1-10,0,0,0,0,0
5210,2025-02-23T09:23:00,content,free,11-50,0,0,0,0,0
5211,2025-01-14T10:16:00,organic_search,free,1-10,0,0,0,0,0
5212,2025-02-07T16:20:00,paid_ads,free,1-10,0,0,0,0,0
